,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2280,2022,SE,FT,Data Engineer,141300,US,0,US,M
2281,2022,SE,FT,Data Engineer,102100,US,0,US,M
2282,2022,SE,FT,Data Architect,141300,US,0,US,M
2283,2022,SE,FT,Data Architect,102100,US,0,US,M
2284,2022,EN,FT,Data Analyst,50000,AR,100,AR,L
2285,2022,EN,FT,Data Scientist,84053,BE,100,BE,L
2286,2022,MI,FT,Lead Data Scientist,61566,GB,50,GB,S
2287,2022,SE,FT,Data Architect,250000,US,0,US,M
2288,2022,SE,FT,Data Architect,63000,US,0,US,M
2289,2022,SE,FT,Data Science Manager,189500,US,100,US,L
2290,2022,SE,FT,Data Science Manager,140100,US,100,US,L
2291,2022,SE,FT,Data Engineer,177600,US,100,US,L
2292,2022,SE,FT,Data Engineer,131300,US,100,US,L
2293,2022,MI,FT,Data Engineer,24000,US,0,US,M
2294,2022,MI,FT,Data Engineer,24000,US,0,US,M
2295,2022,SE,FT,Data Engineer,250000,US,0,US,M
2296,2022,SE,FT,Data Engineer,63000,US,0,US,M
2297,2022,SE,FT,Machine Learning Engineer,202900,US,100,US,L
2298,2022,SE,FT,Machine Learning Engineer,131300,US,100,US,L
2299,2022,SE,FT,Data Engineer,145000,US,100,US,M
2300,2022,SE,FT,Data Engineer,115000,US,100,US,M
2301,2022,EN,FT,Machine Learning Engineer,115000,US,50,US,L
2302,2022,MI,FT,Machine Learning Engineer,193900,US,0,US,M
2303,2022,MI,FT,Machine Learning Engineer,129300,US,0,US,M
2304,2022,SE,FT,Data Scientist,180000,US,100,US,L
2305,2022,SE,FT,Data Scientist,140000,US,100,US,L
2306,2022,MI,FT,Data Analyst,216200,US,0,US,M
2307,2022,MI,FT,Data Analyst,144100,US,0,US,M
2308,2022,SE,FT,Machine Learning Scientist,216000,US,0,US,M
2309,2022,SE,FT,Machine Learning Scientist,144000,US,0,US,M
2310,2022,EN,FT,Data Analyst,150000,US,100,US,L
2311,2021,EN,FT,Machine Learning Research Engineer,12171,IN,100,IN,M
2312,2022,MI,FT,Data Scientist,53416,IN,100,ID,L
2313,2022,EN,FT,Applied Data Scientist,50000,AT,50,AT,M
2314,2021,SE,FT,Cloud Data Architect,250000,US,50,US,L
2315,2022,EX,FT,Research Scientist,84053,NL,0,NL,L
2316,2022,MI,FT,Data Scientist,131752,GB,100,GB,M
2317,2022,SE,FT,Analytics Engineer,48000,AR,100,US,S
2318,2022,EX,FT,Data Science Manager,260500,US,0,US,M
2319,2022,EX,FT,Data Science Manager,175100,US,0,US,M
2320,2022,SE,FT,Data Engineer,210000,US,100,US,M
2321,2022,SE,FT,Data Engineer,100000,US,100,US,M
2322,2022,EN,FT,Data Analyst,55000,US,100,US,S
2323,2022,MI,FT,Data Analyst,130000,US,100,US,M
2324,2022,SE,FT,Applied Machine Learning Scientist,77119,FR,100,GB,L
2325,2022,EN,FT,Data Scientist,52008,BE,50,BE,S
2326,2022,MI,FL,Applied Machine Learning Scientist,30523,IN,100,IN,S
2327,2022,SE,FT,Data Engineer,206699,US,0,US,M
2328,2022,SE,FT,Data Engineer,99100,US,0,US,M
2329,2022,MI,FT,Analytics Engineer,200000,US,0,US,M
2330,2022,MI,FT,Analytics Engineer,54000,US,0,US,M
2331,2022,SE,FT,Data Engineer,250000,US,0,US,M
2332,2022,SE,FT,Data Engineer,63000,US,0,US,M
2333,2022,SE,FT,Data Architect,250000,US,0,US,M
2334,2022,SE,FT,Data Architect,63000,US,0,US,M
2335,2022,SE,FT,Data Engineer,250000,US,0,US,M
2336,2022,SE,FT,Data Engineer,63000,US,0,US,M
2337,2022,EN,FT,Analytics Engineer,130000,US,50,US,L
2338,2022,SE,FT,Data Engineer,100000,US,0,US,L
2339,2022,SE,FT,Data Engineer,80000,US,0,US,L
2340,2022,SE,FT,Data Scientist,160000,US,0,US,L
2341,2022,SE,FT,Data Scientist,100000,US,0,US,L
2342,2022,SE,FT,Data Specialist,221300,US,100,US,L
2343,2022,SE,FT,Data Specialist,148700,US,100,US,L
2344,2022,EN,FT,Machine Learning Engineer,30000,GB,100,GB,L
2345,2022,EN,FT,Data Analyst,28368,FR,50,FR,M
2346,2022,MI,FT,Data Engineer,91118,GB,0,GB,M
2347,2022,MI,FT,Data Engineer,61566,GB,0,GB,M
2348,2022,MI,FT,Data Scientist,60938,DE,100,DE,S
2349,2022,SE,FT,Data Science Manager,249260,US,0,US,M
2350,2022,SE,FT,Data Science Manager,185400,US,0,US,M
2351,2022,SE,FT,Data Engineer,170000,US,100,US,M
2352,2022,SE,FT,Data Engineer,130000,US,100,US,M
2353,2022,MI,FT,Data Scientist,80036,GB,50,GB,M
2354,2022,SE,FT,Data Analyst,128875,US,100,US,M
2355,2022,SE,FT,Data Analyst,93700,US,100,US,M
2356,2022,SE,FT,Machine Learning Engineer,180000,US,100,US,M
2357,2022,SE,FT,Machine Learning Engineer,100000,US,100,US,M
2358,2022,SE,FT,Data Analyst,136260,US,100,US,M
2359,2022,SE,FT,Data Analyst,109280,US,100,US,M
2360,2022,SE,FT,Data Scientist,160000,US,100,US,L
2361,2022,SE,FT,Data Scientist,92000,US,100,US,L
2362,2022,SE,FT,Data Engineer,200000,US,100,US,M
2363,2022,SE,FT,Data Engineer,160000,US,100,US,M
2364,2022,MI,FT,Data Engineer,135446,GB,0,GB,M
2365,2022,MI,FT,Data Engineer,104663,GB,0,GB,M
2366,2022,SE,FT,Data Analyst,117000,US,100,US,M
2367,2022,SE,FT,Data Analyst,99450,US,100,US,M
2368,2022,EN,FT,Data Engineer,129000,US,100,US,L
2369,2022,EN,FT,Data Engineer,86000,US,100,US,L
2370,2020,EN,FT,Data Engineer,13493,IN,100,IN,L
2371,2020,EN,FT,Data Engineer,13493,IN,100,IN,L
2372,2022,SE,FT,Data Scientist,160000,US,0,US,L
2373,2022,SE,FT,Data Scientist,119300,US,0,US,L
2374,2022,SE,FT,Business Data Analyst,100000,US,100,US,L
2375,2022,MI,FT,Data Scientist,25000,TR,50,TR,M
2376,2022,MI,FT,Data Analyst,65257,SG,50,SG,M
2377,2022,MI,FT,AI Scientist,200000,US,100,US,M
2378,2022,EN,FT,Machine Learning Developer,180000,US,100,US,L
2379,2022,MI,FT,Data Scientist,153000,US,100,US,L
2380,2022,SE,FT,Data Engineer,210000,US,100,US,M
2381,2022,SE,FT,Data Engineer,100000,US,100,US,M
2382,2022,SE,FT,Data Analyst,150075,US,100,US,M
2383,2022,SE,FT,Data Analyst,110925,US,100,US,M
2384,2022,MI,FT,Machine Learning Scientist,22800,EG,100,EG,M
2385,2022,SE,FT,Data Scientist,160000,US,100,US,L
2386,2022,SE,FT,Data Scientist,92000,US,100,US,L
2387,2022,SE,FT,Machine Learning Engineer,202900,US,100,US,L
2388,2022,SE,FT,Machine Learning Engineer,131300,US,100,US,L
2389,2020,EN,FT,Data Analyst,22809,PT,100,PT,M
2390,2022,EN,FT,Data Analyst,15000,ID,0,ID,L
2391,2022,SE,FT,Data Engineer,175000,US,100,US,M
2392,2022,SE,FT,Data Engineer,135000,US,100,US,M
2393,2022,SE,FT,Data Science Manager,133766,AU,100,AU,L
2394,2022,EN,FT,Machine Learning Engineer,83000,US,0,US,L
2395,2022,MI,FT,Data Engineer,92350,GB,100,GB,M
2396,2022,MI,FT,Data Engineer,67723,GB,100,GB,M
2397,2022,SE,FT,Data Scientist,186000,US,0,US,M
2398,2022,SE,FT,Data Scientist,148800,US,0,US,M
2399,2022,SE,FT,Data Analyst,112900,US,0,US,M
2400,2022,SE,FT,Data Analyst,90320,US,0,US,M
2401,2022,SE,FT,ML Engineer,240000,US,0,US,M
2402,2022,SE,FT,ML Engineer,160000,US,0,US,M
2403,2022,SE,FT,Data Science Manager,300000,US,100,US,M
2404,2022,SE,FT,Data Science Manager,200000,US,100,US,M
2405,2022,MI,FT,Data Engineer,65666,DE,50,DE,S
2406,2022,MI,FT,AI Scientist,200000,IN,100,US,L
2407,2022,MI,FT,Machine Learning Engineer,116976,GB,0,GB,M
2408,2022,MI,FT,Machine Learning Engineer,92350,GB,0,GB,M
2409,2022,MI,FT,AI Scientist,120000,US,0,US,M
2410,2022,SE,FT,Data Analyst,112900,US,100,US,M
2411,2022,SE,FT,Data Analyst,90320,US,100,US,M
2412,2022,SE,FT,Data Analytics Manager,145000,US,100,US,M
2413,2022,SE,FT,Data Analytics Manager,105400,US,100,US,M
2414,2020,EN,FT,Data Scientist,49268,DE,0,DE,S
2415,2022,MI,FT,Data Engineer,110820,GB,0,GB,M
2416,2022,MI,FT,Data Engineer,92350,GB,0,GB,M
2417,2022,SE,FT,Data Scientist,215300,US,100,US,L
2418,2022,SE,FT,Data Scientist,158200,US,100,US,L
2419,2022,SE,FT,Data Engineer,209100,US,100,US,L
2420,2022,SE,FT,Data Engineer,154600,US,100,US,L
2421,2022,SE,FT,Data Analyst,115934,US,0,US,M
2422,2022,SE,FT,Data Analyst,81666,US,0,US,M
2423,2022,SE,FT,Data Engineer,175000,US,100,US,M
2424,2022,SE,FT,Data Engineer,155000,US,100,US,M
2425,2022,MI,FT,Machine Learning Engineer,84053,FR,100,DE,M
2426,2022,SE,FT,Data Analyst,164000,US,0,US,M
2427,2022,SE,FT,Data Analyst,132000,US,0,US,M
2428,2022,SE,FT,Data Scientist,170000,US,100,US,M
2429,2022,SE,FT,Data Scientist,123000,US,100,US,M
2430,2022,SE,FT,Machine Learning Engineer,189650,US,0,US,M
2431,2022,SE,FT,Machine Learning Engineer,164996,US,0,US,M
2432,2022,MI,FT,ETL Developer,52533,GR,0,GR,M
2433,2022,MI,FT,ETL Developer,52533,GR,0,GR,M
2434,2022,EX,FT,Lead Data Engineer,115222,CA,100,CA,S
2435,2022,SE,FT,Data Engineer,165400,US,100,US,M
2436,2022,SE,FT,Data Engineer,132320,US,100,US,M
2437,2022,SE,FT,Data Architect,208775,US,100,US,M
2438,2022,SE,FT,Data Architect,147800,US,100,US,M
2439,2022,SE,FT,Data Engineer,136994,US,100,US,M
2440,2022,SE,FT,Data Engineer,101570,US,100,US,M
2441,2022,SE,FT,Data Analyst,128875,US,100,US,M
2442,2022,SE,FT,Data Analyst,93700,US,100,US,M
2443,2022,EX,FT,Head of Machine Learning,76309,IN,50,IN,L
2444,2022,EN,FT,Machine Learning Engineer,35093,GB,100,GB,L
2445,2022,SE,FT,Data Engineer,183600,US,100,US,L
2446,2022,SE,FT,Data Engineer,100800,US,100,US,L
2447,2022,MI,FT,Data Analyst,49253,GB,100,GB,M
2448,2022,MI,FT,Data Analyst,36940,GB,100,GB,M
2449,2022,MI,FT,Data Analyst,42026,ES,100,ES,M
2450,2022,MI,FT,Data Analyst,31520,ES,100,ES,M
2451,2022,MI,FT,Data Engineer,84053,ES,100,ES,M
2452,2022,MI,FT,Data Engineer,73546,ES,100,ES,M
2453,2022,MI,FT,Data Engineer,98506,GB,100,GB,M
2454,2022,MI,FT,Data Engineer,86193,GB,100,GB,M
2455,2022,MI,FT,Data Engineer,84053,GR,100,GR,M
2456,2022,MI,FT,Data Engineer,73546,GR,100,GR,M
2457,2022,SE,FT,Machine Learning Engineer,189650,US,0,US,M
2458,2022,SE,FT,Machine Learning Engineer,164996,US,0,US,M
2459,2022,MI,FT,Data Analyst,42026,GR,100,GR,M
2460,2022,MI,FT,Data Analyst,31520,GR,100,GR,M
2461,2022,MI,FT,Data Engineer,92350,GB,100,GB,M
2462,2022,MI,FT,Data Engineer,73880,GB,100,GB,M
2463,2022,SE,FT,Data Scientist,215300,US,0,US,L
2464,2022,SE,FT,Data Scientist,140400,US,0,US,L
2465,2022,MI,FT,Data Engineer,63040,ES,100,ES,M
2466,2022,MI,FT,Data Engineer,47280,ES,100,ES,M
2467,2022,SE,FT,Data Scientist,260000,US,100,US,M
2468,2022,SE,FT,Data Scientist,180000,US,100,US,M
2469,2022,MI,FT,Data Scientist,67723,GB,0,GB,M
2470,2022,MI,FT,Data Scientist,43096,GB,0,GB,M
2471,2022,MI,FT,Data Engineer,63040,GR,100,GR,M
2472,2022,MI,FT,Data Engineer,47280,GR,100,GR,M
2473,2022,MI,FT,Data Engineer,73880,GB,100,GB,M
2474,2022,MI,FT,Data Engineer,55410,GB,100,GB,M
2475,2021,MI,FT,Machine Learning Engineer,51064,IT,50,IT,L
2476,2022,SE,FT,Data Science Engineer,60000,AR,100,MX,L
2477,2022,MI,FT,Data Engineer,82900,US,0,US,M
2478,2022,MI,FT,Data Engineer,63900,US,0,US,M
2479,2022,MI,FT,Machine Learning Scientist,160000,US,100,US,L
2480,2022,MI,FT,Machine Learning Scientist,112300,US,100,US,L
2481,2022,MI,FT,Data Science Manager,241000,US,100,US,M
2482,2022,MI,FT,Data Science Manager,159000,US,100,US,M
2483,2022,SE,FT,Data Scientist,180000,US,0,US,M
2484,2022,SE,FT,Data Scientist,80000,US,0,US,M
2485,2022,MI,FT,Data Analyst,58000,US,0,US,S
2486,2022,MI,FT,Data Analyst,58000,US,0,US,S
2487,2022,SE,FT,Data Engineer,136000,US,0,US,M
2488,2022,SE,FT,Data Engineer,108800,US,0,US,M
2489,2022,EX,FT,Data Engineer,242000,US,100,US,M
2490,2022,EX,FT,Data Engineer,200000,US,100,US,M
2491,2022,MI,FT,Data Scientist,61566,GB,0,GB,M
2492,2022,MI,FT,Data Scientist,36940,GB,0,GB,M
2493,2022,MI,FT,Data Engineer,73880,GB,0,GB,M
2494,2022,MI,FT,Data Engineer,49253,GB,0,GB,M
2495,2022,SE,FT,Data Scientist,165220,US,100,US,M
2496,2022,SE,FT,Data Scientist,120160,US,100,US,M
2497,2022,SE,FT,Data Analyst,124190,US,100,US,M
2498,2022,SE,FT,Data Analyst,90320,US,100,US,M
2499,2022,SE,FT,Data Engineer,181940,US,0,US,M
2500,2022,SE,FT,Data Engineer,132320,US,0,US,M
2501,2022,SE,FT,Data Engineer,220110,US,0,US,M
2502,2022,SE,FT,Data Engineer,160080,US,0,US,M
2503,2022,SE,FT,Data Scientist,180000,US,0,US,L
2504,2022,SE,FT,Data Scientist,120000,US,0,US,L
2505,2022,MI,FT,Data Analyst,126500,US,0,US,M
2506,2022,MI,FT,Data Analyst,106260,US,0,US,M
2507,2022,SE,FT,Data Analyst,116000,US,0,US,M
2508,2022,SE,FT,Data Analyst,99000,US,0,US,M
2509,2022,SE,FT,Data Analyst,155000,US,100,US,M
2510,2022,SE,FT,Data Analyst,120600,US,100,US,M
2511,2022,MI,FT,Data Scientist,130000,US,0,US,M
2512,2022,MI,FT,Data Scientist,90000,US,0,US,M
2513,2022,MI,FT,Data Engineer,170000,US,100,US,M
2514,2022,MI,FT,Data Engineer,150000,US,100,US,M
2515,2022,SE,FT,Data Analyst,102100,US,100,US,M
2516,2022,SE,FT,Data Analyst,84900,US,100,US,M
2517,2022,SE,FT,Data Scientist,136620,US,100,US,M
2518,2022,SE,FT,Data Scientist,99360,US,100,US,M
2519,2022,SE,FT,Data Scientist,110820,GB,0,GB,M
2520,2022,SE,FT,Data Scientist,98506,GB,0,GB,M
2521,2022,SE,FT,Data Scientist,146000,US,100,US,M
2522,2022,SE,FT,Data Scientist,123000,US,100,US,M
2523,2022,EN,FT,Data Engineer,49253,GB,100,GB,M
2524,2022,EN,FT,Data Engineer,43096,GB,100,GB,M
2525,2022,EX,FT,Data Analyst,130000,US,100,US,M
2526,2022,EX,FT,Data Analyst,110000,US,100,US,M
2527,2022,SE,FT,Data Analyst,170000,US,100,US,M
2528,2022,SE,FT,Data Analyst,135000,US,100,US,M
2529,2022,SE,FT,Data Science Manager,161342,US,100,US,M
2530,2022,SE,FT,Data Science Manager,137141,US,100,US,M
2531,2022,SE,FT,Data Scientist,167000,US,100,US,M
2532,2022,SE,FT,Data Scientist,123000,US,100,US,M
2533,2022,SE,FT,Data Engineer,73880,GB,0,GB,M
2534,2022,SE,FT,Data Engineer,61566,GB,0,GB,M
2535,2022,SE,FT,Data Scientist,211500,US,100,US,M
2536,2022,SE,FT,Data Scientist,138600,US,100,US,M
2537,2022,SE,FT,Data Architect,192400,CA,100,CA,M
2538,2022,SE,FT,Data Architect,90700,CA,100,CA,M
2539,2022,SE,FT,Data Analyst,130000,CA,100,CA,M
2540,2022,SE,FT,Data Analyst,61300,CA,100,CA,M
2541,2022,SE,FT,Data Analyst,130000,CA,100,CA,M
2542,2022,SE,FT,Data Analyst,61300,CA,100,CA,M
2543,2022,SE,FT,Data Engineer,160000,US,0,US,L
2544,2022,SE,FT,Data Engineer,113000,US,0,US,L
2545,2022,SE,FT,Data Scientist,150000,US,0,US,M
2546,2022,SE,FT,Data Scientist,95550,US,0,US,M
2547,2022,MI,FT,Data Analyst,167000,US,100,US,M
2548,2022,MI,FT,Data Analyst,115500,US,100,US,M
2549,2022,SE,FT,Data Analyst,112900,US,100,US,M
2550,2022,SE,FT,Data Analyst,90320,US,100,US,M
2551,2022,SE,FT,Data Analyst,112900,US,100,US,M
2552,2022,SE,FT,Data Analyst,90320,US,100,US,M
2553,2022,SE,FT,Data Engineer,165400,US,100,US,M
2554,2022,SE,FT,Data Engineer,132320,US,100,US,M
2555,2022,SE,FT,Data Engineer,243900,US,100,US,M
2556,2022,SE,FT,Data Engineer,156600,US,100,US,M
2557,2022,SE,FT,Data Analyst,136600,US,100,US,M
2558,2022,SE,FT,Data Analyst,109280,US,100,US,M
2559,2022,SE,FT,Data Engineer,128875,US,100,US,M
2560,2022,SE,FT,Data Engineer,93700,US,100,US,M
2561,2022,EX,FT,Head of Data Science,224000,US,100,US,M
2562,2022,EX,FT,Head of Data Science,167875,US,100,US,M
2563,2022,EX,FT,Analytics Engineer,175000,US,100,US,M
2564,2022,EX,FT,Analytics Engineer,135000,US,100,US,M
2565,2022,SE,FT,Data Engineer,209100,US,100,US,L
2566,2022,SE,FT,Data Engineer,154600,US,100,US,L
2567,2022,SE,FT,Data Engineer,180000,US,100,US,M
2568,2022,SE,FT,Data Engineer,160000,US,100,US,M
2569,2022,SE,FT,Data Scientist,205300,US,0,US,L
2570,2022,SE,FT,Data Scientist,140400,US,0,US,L
2571,2022,SE,FT,Data Scientist,176000,US,100,US,M
2572,2022,SE,FT,Data Scientist,144000,US,100,US,M
2573,2022,SE,FT,Data Engineer,200100,US,100,US,M
2574,2022,SE,FT,Data Engineer,160000,US,100,US,M
2575,2022,SE,FT,Data Engineer,70500,US,0,US,M
2576,2022,SE,FT,Data Engineer,54000,US,0,US,M
2577,2022,SE,FT,Data Scientist,205300,US,0,US,M
2578,2022,SE,FT,Data Scientist,140400,US,0,US,M
2579,2022,SE,FT,Analytics Engineer,205300,US,0,US,M
2580,2022,SE,FT,Analytics Engineer,184700,US,0,US,M
2581,2022,SE,FT,Data Engineer,175100,US,100,US,M
2582,2022,SE,FT,Data Engineer,140250,US,100,US,M
2583,2022,SE,FT,Data Analyst,116150,US,100,US,M
2584,2022,SE,FT,Data Analyst,99050,US,100,US,M
2585,2022,SE,FT,Data Engineer,145000,US,100,US,M
2586,2022,SE,FT,Data Engineer,130000,US,100,US,M
2587,2022,SE,FT,Data Analyst,112900,US,100,US,M
2588,2022,SE,FT,Data Analyst,90320,US,100,US,M
2589,2022,MI,FT,Data Analyst,85000,CA,0,CA,M
2590,2022,MI,FT,Data Analyst,75000,CA,0,CA,M
2591,2022,SE,FT,Machine Learning Engineer,214000,US,100,US,M
2592,2022,SE,FT,Machine Learning Engineer,192600,US,100,US,M
2593,2022,SE,FT,Data Architect,266400,US,100,US,M
2594,2022,SE,FT,Data Architect,213120,US,100,US,M
2595,2022,SE,FT,Data Engineer,155000,US,100,US,M
2596,2022,SE,FT,Data Engineer,115000,US,100,US,M
2597,2022,MI,FT,Data Scientist,141300,US,0,US,M
2598,2022,MI,FT,Data Scientist,102100,US,0,US,M
2599,2022,SE,FT,Data Analyst,115934,US,100,US,M
2600,2022,SE,FT,Data Analyst,81666,US,100,US,M
2601,2022,MI,FT,Data Engineer,206699,US,0,US,M
2602,2022,MI,FT,Data Engineer,99100,US,0,US,M
2603,2022,SE,FT,Data Engineer,130000,US,100,US,M
2604,2022,SE,FT,Data Engineer,110500,US,100,US,M
2605,2022,MI,FT,Data Analyst,61566,GB,0,GB,M
2606,2022,MI,FT,Data Analyst,43096,GB,0,GB,M
2607,2022,SE,FT,Data Analyst,80000,US,100,US,M
2608,2022,SE,FT,Data Analyst,60000,US,100,US,M
2609,2022,SE,FT,Data Architect,192564,US,100,US,M
2610,2022,SE,FT,Data Architect,144854,US,100,US,M
2611,2022,SE,FT,Data Scientist,230000,US,100,US,M
2612,2022,SE,FT,Data Scientist,150000,US,100,US,M
2613,2022,SE,FT,Data Analytics Manager,150260,US,100,US,M
2614,2022,SE,FT,Data Analytics Manager,109280,US,100,US,M
2615,2022,SE,FT,Data Analyst,170000,US,100,US,M
2616,2022,SE,FT,Data Analyst,150000,US,100,US,M
2617,2022,MI,FT,Data Scientist,160000,US,100,US,M
2618,2022,MI,FT,Data Scientist,130000,US,100,US,M
2619,2022,EN,FT,Data Analyst,67000,CA,0,CA,M
2620,2022,EN,FT,Data Analyst,52000,CA,0,CA,M
2621,2022,SE,FT,Data Engineer,154000,US,100,US,M
2622,2022,SE,FT,Data Engineer,126000,US,100,US,M
2623,2022,SE,FT,Data Analyst,129000,US,0,US,M
2624,2022,SE,FT,Data Analyst,99000,US,0,US,M
2625,2022,SE,FT,Data Scientist,210000,US,100,US,M
2626,2022,SE,FT,Data Scientist,140000,US,100,US,M
2627,2022,SE,FT,Data Scientist,210000,US,100,US,M
2628,2022,SE,FT,Data Scientist,140000,US,100,US,M
2629,2022,SE,FT,Data Scientist,210000,US,100,US,M
2630,2022,SE,FT,Data Scientist,140000,US,100,US,M
2631,2022,SE,FT,Data Analyst,100000,US,100,US,M
2632,2022,SE,FT,Data Analyst,69000,US,100,US,M
2633,2022,SE,FT,Data Scientist,210000,US,100,US,M
2634,2022,SE,FT,Data Scientist,140000,US,100,US,M
2635,2022,SE,FT,Data Analyst,150075,US,100,US,M
2636,2022,SE,FT,Data Analyst,110925,US,100,US,M
2637,2022,SE,FT,Data Engineer,100000,US,100,US,M
2638,2022,SE,FT,Data Engineer,25000,US,100,US,M
2639,2022,SE,FT,Data Analyst,126500,US,100,US,M
2640,2022,SE,FT,Data Analyst,106260,US,100,US,M
2641,2022,SE,FT,Data Engineer,220110,US,100,US,M
2642,2022,SE,FT,Data Engineer,160080,US,100,US,M
2643,2022,SE,FT,Data Analyst,105000,US,100,US,M
2644,2022,SE,FT,Data Analyst,100000,US,100,US,M
2645,2022,SE,FT,Data Analyst,170000,US,100,US,M
2646,2022,SE,FT,Data Analyst,135000,US,100,US,M
2647,2022,SE,FT,Data Scientist,230000,US,100,US,M
2648,2022,SE,FT,Data Scientist,140000,US,100,US,M
2649,2022,MI,FT,Data Analyst,135000,US,100,US,M
2650,2022,MI,FT,Data Analyst,50000,US,100,US,M
2651,2022,SE,FT,Data Scientist,220000,US,100,US,M
2652,2022,SE,FT,Data Scientist,140000,US,100,US,M
2653,2022,MI,FT,Data Scientist,172386,GB,0,GB,M
2654,2022,MI,FT,Data Scientist,86193,GB,0,GB,M
2655,2022,SE,FT,Machine Learning Engineer,220000,US,100,US,M
2656,2022,SE,FT,Machine Learning Engineer,120000,US,100,US,M
2657,2022,MI,FT,Data Scientist,200000,US,100,US,M
2658,2022,MI,FT,Data Scientist,120000,US,100,US,M
2659,2022,SE,FT,Machine Learning Engineer,120000,AE,100,AE,S
2660,2022,SE,FT,Machine Learning Engineer,65000,AE,100,AE,S
2661,2022,EX,FT,Data Engineer,324000,US,100,US,M
2662,2022,EX,FT,Data Engineer,216000,US,100,US,M
2663,2022,SE,FT,Data Engineer,210000,US,100,US,M
2664,2022,SE,FT,Data Engineer,100000,US,100,US,M
2665,2022,SE,FT,Data Scientist,185100,US,100,US,M
2666,2022,SE,FT,Data Scientist,104890,US,100,US,M
2667,2022,SE,FT,Data Engineer,105000,US,100,US,M
2668,2022,SE,FT,Data Engineer,80000,US,100,US,M
2669,2022,MI,FT,Machine Learning Developer,76814,CA,100,CA,M
2670,2020,SE,FT,Machine Learning Manager,117104,CA,50,CA,L
2671,2022,EX,FT,Director of Data Science,192037,CA,50,CA,L
2672,2022,MI,FT,Machine Learning Engineer,120000,US,100,US,S
2673,2022,MI,FT,Business Data Analyst,17805,IN,100,IN,M
2674,2022,MI,FT,Data Scientist,30523,IN,100,IN,L
2675,2022,MI,FT,Machine Learning Infrastructure Engineer,55685,PT,50,PT,L
2676,2022,MI,PT,Data Engineer,52533,DE,50,DE,L
2677,2022,EN,FT,Data Scientist,17805,IN,100,IN,M
2678,2022,MI,FT,Applied Machine Learning Scientist,75000,BO,100,US,L
2679,2022,MI,FT,Applied Data Scientist,157000,US,100,US,L
2680,2022,MI,FT,Business Data Analyst,69133,CA,50,CA,L
2681,2022,EN,FT,Data Engineer,65000,US,100,US,S
2682,2022,SE,FT,Machine Learning Engineer,68293,IE,100,IE,S
2683,2021,MI,FT,Data Scientist,109000,US,50,US,L
2684,2022,MI,FT,Data Scientist,67597,CA,100,CA,M
2685,2022,EN,FT,Computer Vision Engineer,10000,PT,100,LU,M
2686,2022,MI,FT,Data Analyst,20000,GR,100,GR,S
2687,2021,SE,FT,Head of Data,102839,SI,100,SI,L
2688,2022,SE,FT,Head of Data,200000,MY,100,US,M
2689,2022,EN,FT,Data Scientist,51081,CA,100,CA,L
2690,2022,MI,FT,Data Scientist,78000,US,100,US,M
2691,2022,SE,FT,Data Engineer,135000,US,100,US,M
2692,2022,SE,FT,Data Engineer,115000,US,100,US,M
2693,2022,MI,FT,Machine Learning Engineer,83864,AU,100,AU,L
2694,2022,EN,FT,Data Scientist,40000,JP,100,MY,L
2695,2022,MI,FT,Head of Data,31520,EE,100,EE,S
2696,2022,SE,FT,Machine Learning Engineer,59888,NL,100,NL,L
2697,2020,EN,FT,Data Engineer,54742,PK,100,DE,L
2698,2022,SE,FT,Research Scientist,89306,FR,50,FR,L
2699,2022,EN,FT,Data Scientist,83171,AU,50,AU,M
2700,2022,SE,FT,Data Scientist,165000,US,100,US,M
2701,2022,MI,FT,Machine Learning Scientist,153000,US,50,US,M
2702,2022,SE,FT,Data Scientist,100000,BR,100,US,M
2703,2022,SE,FT,Machine Learning Developer,76814,CA,100,CA,M
2704,2022,MI,FT,Data Scientist,33609,PL,100,PL,L
2705,2022,MI,FT,Principal Data Analyst,75000,CA,100,CA,S
2706,2020,MI,FT,Product Data Analyst,20000,HN,0,HN,S
2707,2022,EN,CT,Applied Machine Learning Scientist,30469,TN,100,CZ,M
2708,2021,MI,FT,Research Scientist,69999,CZ,50,CZ,L
2709,2022,EN,FT,Data Engineer,55475,PK,100,DE,M
2710,2022,MI,FT,Research Scientist,61989,AT,0,AT,L
2711,2022,SE,FT,Data Science Manager,152500,US,100,US,M
2712,2022,EN,FT,Research Scientist,120000,US,100,US,L
2713,2022,MI,FT,Data Scientist,135000,US,100,US,L
2714,2022,SE,FT,Data Analytics Lead,405000,US,100,US,L
2715,2021,SE,FT,Data Engineering Manager,150000,US,0,US,L
2716,2021,SE,FT,Data Science Manager,240000,US,0,US,L
2717,2021,MI,FT,Data Analyst,135000,US,100,US,L
2718,2021,EN,FT,Data Scientist,80000,US,100,US,M
2719,2022,SE,FT,Applied Data Scientist,380000,US,100,US,L
2720,2022,MI,FT,Data Scientist,120402,CH,0,CH,L
2721,2022,SE,FT,Applied Data Scientist,177000,US,100,US,L
2722,2022,MI,FT,Data Engineer,65141,FR,100,FR,M
2723,2022,MI,FT,Data Scientist,48000,RU,100,US,S
2724,2022,EN,FT,Data Analytics Engineer,20000,PK,0,PK,M
2725,2021,SE,FT,Principal Data Scientist,220000,US,0,US,L
2726,2021,MI,FT,ML Engineer,77364,JP,50,JP,S
